Date,Time(UT),Lat,Long,Depth,Mag,Region and Comment
1/31/06,2:39:28,58.6,-141.14,10.0g ,3.2MLSn ,121 km WSW of Yakutat
1/28/06,3:15:18,48.69,-128.41,10.0g ,3.6Mw ,West of Vancouver Island
1/27/06,21:18:29,63.79,-146.42,10.0g ,3.8ML ,Central Alaska Range
1/23/06,19:43:13,49.82,-129.27,10.0g ,3.4Mw ,West of Vancouver Island
1/23/06,4:29:27,65.29,-143.17,5.0g ,3.5ML ,Eastern Alaska. 
1/22/06,5:36:59,72.27,-71.72,18.0g ,3.4MN ,BAFFIN BAY. 
1/20/06,18:37:35,63.11,-143.43,5.0g ,3.9ML ,Eastern Alaska. 
1/19/06,15:08:32,76.53,-107.32,18.0g ,3.2MN ,270 km S from Isachsen
1/18/06,6:31:26,65.3,-134.53,1.0g ,3.3ML ,Wernecke Mountains
1/15/06,12:29:45,48.57,-123.53,44.4* ,3.6ML ,Near Victoria
1/14/06,23:51:25,67.55,-135.58,35.0g ,3.9ML ,Near Fort McPherson
1/14/06,13:26:40,72.27,-129.96,35.0g ,4.3MLSn ,Beaufort Sea. 
1/13/06,17:07:20,62.33,-145.29,25.0g ,3.8ML ,Eastern Alaska. 
1/13/06,15:25:12,71.96,-74.88,18.0g ,3.4MN ,165 km SE from Pond Inlet
1/12/06,16:02:27,50.74,-130.46,10.0g ,3.0Mw ,214 km W of Pt. Hardy
1/12/06,9:22:49,49.29,-127.56,10.0g ,3.3Mw ,West of Vancouver Island
1/12/06,3:28:22,61.26,-134.33,10.0g ,3.0ML ,Pelly Mountains
1/11/06,1:10:52,57.59,-142.7,10.0g ,3.3MLSn ,266 km WSW of Yakutat
1/10/06,15:48:05,48.33,-126.85,10.0g ,3.1Mw ,West of Vancouver Island
1/9/06,17:31:18,49.4,-129.14,10.0g ,3.8Mw ,West of Vancouver Island
1/9/06,15:35:39,45.03,-73.9,15.0g ,4.2MN ,13 km SE of Ormstown
1/6/06,22:37:24,66.25,-142.02,1.0g ,3.6ML ,Eastern Alaska. 
1/4/06,19:27:36,50.02,-65.66,11.3* ,3.0MN ,35 km SE from Moisie
1/3/06,11:05:10,49.33,-81.09,22.0g ,3.7MN ,30 km N from Cochrane
1/2/06,20:09:35,65.8,-134.89,1.0g ,3.5ML ,Mackenzie Mountains
12/31/05,10:48:58,62.29,-125.65,1.0g ,4.0Mw ,236 km W of Fort Simpson
12/31/05,3:44:50,48.26,-129.02,10.0g ,4.0Mw ,Northern Juan de Fuca ridge. 
12/30/05,20:02:59,48.84,-128.59,10.0g ,3.3Mw ,West of Vancouver Island
12/29/05,20:57:47,58.63,-137.18,10.0g ,4.3ML ,Glacier Bay
12/28/05,17:13:40,47.43,-112.05,26.7* ,3.2ML ,Northwestern Montana. 
12/28/05,10:40:16,53.83,-131.45,20.0* ,4.0ML ,50 km ESE of Masset
12/26/05,4:00:08,66.68,-130.35,15.0g ,4.1ML ,North of Mackenzie Mountains
12/26/05,3:03:15,66.77,-130.28,10.0g ,4.1ML ,North of Mackenzie Mountains
12/24/05,23:49:25,72.01,-148.78,35.0g ,5.0ML ,Beaufort Sea. 
12/24/05,20:02:40,56.89,-140.88,10.0g ,3.6MLSn ,279 km SSW of Yakutat
12/24/05,10:46:43,62.86,-143.58,1.0g ,3.1ML ,Eastern Alaska. 
12/24/05,7:42:41,60.56,-44.91,18.0g ,3.9ML ,South Coast of Greenland 
12/23/05,9:58:37,64.49,-134.57,1.0g ,3.3ML ,Wernecke Mountains
12/22/05,2:21:40,60.55,-43.99,18.0g ,3.9ML ,South Coast of Greenland 
12/22/05,2:11:17,49.13,-127.97,10.0g ,3.1Mw ,148 km SW of Gold R.
12/21/05,19:35:54,52.78,-116.23,5.0g ,3.1MN ,North of Nordegg
12/20/05,23:40:35,62.61,-133.45,10.0g ,3.0ML ,North of Faro
12/19/05,6:52:53,64.81,-83.11,18.0g ,3.0MN ,75 km N from Coral Harbour
12/18/05,12:57:57,60.85,-44.83,18.0g ,3.9ML ,South Coast of Greenland 
12/16/05,11:46:45,48.53,-128.7,10.0g ,3.9Mw ,West of Vancouver Island
12/16/05,8:56:56,48.59,-128.56,10.0g ,3.2Mw ,West of Vancouver Island
12/13/05,23:16:31,50.19,-130.25,10.0g ,3.0Mw ,208 km W of Pt. Hardy
12/11/05,13:30:38,49.27,-112.83,30.0g ,3.2MN ,South of Lethbridge
12/11/05,5:22:34,72.54,-135.69,35.0g ,3.4ML ,Beaufort Sea. 
12/10/05,20:21:05,64.18,-138.52,5.0g ,3.3ML ,Near Dawson
12/8/05,21:45:28,47.48,-128.99,10.0g ,3.3Mw ,Northern Juan de Fuca ridge. 
12/4/05,11:58:52,52.64,-132.4,20.0g ,3.1ML ,78 km SW of Sandspit
12/3/05,8:07:04,62.74,-124.83,1.0g ,3.0MN ,Mackenzie Mountains
12/2/05,17:51:22,50.35,-130.21,10.0g ,3.5Mw ,201 km W of Pt. Hardy
11/30/05,10:13:25,51.21,-130.92,10.0g ,3.3Mw ,219 km WSW of Bella Bella
11/29/05,22:23:48,48.85,-129,10.0g ,3.0Mw ,227 km SW of Tofino
11/29/05,4:33:43,72,-74.61,18.0g ,3.1MN ,140 km SE from Pond Inlet
11/27/05,13:00:12,58.38,-133.48,1.0g ,3.1ML ,Near Mt. Ogden
11/27/05,0:54:00,61.58,-140.42,1.0g ,3.7ML ,180 km NW of Haines Jct.
11/26/05,20:58:33,58.32,-133.48,5.0g ,3.1ML ,Near Mt. Ogden
11/26/05,16:49:35,48.58,-128.74,10.0g ,3.5Mw ,West of Vancouver Island
11/26/05,13:07:42,58.28,-133.55,5.0g ,3.2ML ,Near Mt. Ogden
11/26/05,13:05:31,58.33,-133.49,5.0g ,3.1ML ,Near Mt. Ogden
11/25/05,23:41:20,49.11,-128.61,10.0g ,3.9Mw ,192 km SW of Gold R.
11/25/05,22:23:19,49.1,-128.71,10.0g ,3.1Mw ,199 km SW of Gold R.
11/25/05,0:42:03,58.18,-133.57,1.0g ,3.5ML ,51 km SE of Juneau
11/24/05,22:35:38,48.62,-128.91,10.0g ,4.1Mw ,West of Vancouver Island
11/24/05,8:24:19,58.37,-133.5,1.0g ,3.2ML ,Near Mt. Ogden
11/24/05,7:57:02,58.32,-133.53,1.0g ,3.4ML ,Near Mt. Ogden
11/23/05,22:50:26,63.25,-131.92,10.0g ,3.0ML ,Hess Mountains
11/23/05,21:40:04,58.34,-133.5,1.0g ,3.0ML ,Near Mt. Ogden
11/23/05,21:21:50,58.27,-133.55,1.0g ,3.3ML ,Near Mt. Ogden
11/23/05,20:53:15,48.85,-122.15,1.0g ,4.4Mw ,Near Deming
11/23/05,17:37:18,58.36,-133.46,1.0g ,3.1ML ,56 km NE of Juneau
11/23/05,16:38:32,58.3,-133.54,1.0g ,3.3ML ,Near Mt. Ogden
11/23/05,9:59:26,58.27,-133.57,1.0g ,3.4ML ,Near Mt. Ogden
11/23/05,9:32:40,58.33,-133.51,1.0g ,3.1ML ,Near Mt. Ogden
11/22/05,16:26:48,50.02,-130.03,10.0g ,3.6Mw ,West of Vancouver Island
11/22/05,6:31:22,71.29,-136.34,35.0g ,3.3MLSn ,Beaufort Sea. 
11/21/05,22:21:44,58.25,-133.54,1.0g ,3.0ML ,Near Mt. Ogden
11/20/05,15:57:41,58.32,-133.51,1.0g ,3.3ML ,Near Mt. Ogden
11/19/05,13:18:53,47.15,-76.18,18.0g ,3.1MN ,84 km NW from Mont-Laurier
11/19/05,12:40:01,48.44,-128.95,10.0g ,5.4Mw ,235 km WSW of Tofino
11/16/05,14:07:38,49.87,-130.14,10.0g ,4.9Mw ,214 km WSW of Pt. Hardy
11/16/05,2:21:54,49.82,-130.2,10.0g ,3.4Mw ,West of Vancouver Island
11/16/05,1:50:02,49.19,-128.42,10.0g ,3.0Mw ,West of Vancouver Island
11/15/05,14:15:01,51.32,-131.09,10.0g ,3.4Mw ,220 km SSE of Sandspit
11/15/05,0:23:08,70.52,-133.15,35.0g ,3.1MLSn ,Beaufort Sea. 
11/13/05,19:49:01,71.74,-131.66,35.0g ,3.4MLSn ,Beaufort Sea. 
11/11/05,22:19:53,71.76,-131.64,35.0g ,3.5MLSn ,Beaufort Sea. 
11/11/05,15:38:53,49.19,-128.37,10.0g ,3.0Mw ,173 km SW of Gold R.
11/9/05,1:09:13,63.14,-143.04,1.0g ,3.2ML ,Eastern Alaska. 
11/8/05,20:59:19,52.68,-116.18,1.0g ,3.0MN ,North of Nordegg
11/8/05,3:47:56,60.71,-118.13,10.0g ,3.1MN ,Near Great Slave Lake. 
11/2/05,2:53:06,60.11,-141.15,5.0g ,3.0ML ,Near Icy Bay
11/1/05,20:44:36,66.37,-91.71,18.0g ,3.1MN ,Wager Bay region
10/31/05,4:30:40,59.22,-145.34,10.0g ,3.6ML ,Gulf of Alaska. 
10/27/05,18:08:22,59.4,-139.18,1.0g ,3.5ML ,Near Yakutat Bay
10/26/05,22:53:13,59.47,-139.16,5.0g ,3.1ML ,Near Yakutat Bay
10/25/05,15:29:04,46.82,-78.86,18.5g ,3.3MN ,Felt in Temiscaming 
10/24/05,2:00:06,64.47,-134.54,1.0g ,3.1ML ,Wernecke Mountains
10/22/05,17:25:08,64.83,-83.23,18.0g ,3.2MN ,78 km N from Coral Harbour
10/21/05,3:46:52,48.82,-129.07,10.0g ,3.0Mw ,West of Vancouver Island
10/21/05,2:16:14,64.52,-134.44,1.0g ,4.0Mw ,245 km E of Dawson
10/20/05,22:10:37,48.82,-129.06,10.0g ,3.1Mw ,West of Vancouver Island
10/20/05,21:16:28,44.68,-80.48,11.0g ,4.3MN ,Felt in Owen Sound
10/20/05,17:08:02,49.69,-130.27,10.0g ,3.4Mw ,West of Vancouver Island
10/20/05,16:58:10,49.7,-130.32,10.0g ,3.7Mw ,West of Vancouver Island
10/20/05,15:27:46,47.4,-128.98,10.0g ,4.5Mw ,Northern Juan de Fuca ridge. 
10/20/05,7:03:26,47.44,-129.01,10.0g ,3.7Mw ,Northern Juan de Fuca ridge. 
10/19/05,17:53:02,48.82,-128.78,10.0g ,3.1Mw ,West of Vancouver Island
10/19/05,8:54:06,49.12,-129.66,10.0g ,4.0Mw ,West of Vancouver Island
10/19/05,8:20:32,48.75,-128.36,10.0g ,3.2Mw ,West of Vancouver Island
10/19/05,0:04:39,51.1,-130.86,10.0g ,4.2Mw ,West of Vancouver Island
10/17/05,20:22:48,67.39,-93.52,18.0g ,3.1MN ,170 km SE from Gjoa Haven
10/15/05,16:08:31,50.55,-130.42,10.0g ,4.2Mw ,West of Vancouver Island
10/13/05,19:20:08,50.99,-130.76,10.0g ,3.8Mw ,223 km WSW of Bella Bella
10/13/05,11:43:28,49.98,-130.03,10.0g ,3.4Mw ,202 km WSW of Pt. Hardy
10/13/05,7:09:50,64.19,-133.24,1.0g ,3.0ML ,Wernecke Mountains
10/11/05,3:56:03,49.96,-130.04,10.0g ,3.7Mw ,203 km WSW of Pt. Hardy
10/11/05,3:40:23,57.96,-142.43,10.0g ,3.6MLSn ,225 km WSW of Yakutat
10/9/05,17:13:33,64.48,-139.84,1.0g ,3.1ML ,50 km NW of Dawson
10/9/05,7:22:02,48.39,-127.73,10.0g ,3.8Mw ,West of Vancouver Island
10/5/05,6:47:53,76.66,-106.95,18.0g ,3.0MN ,251 km S from Isachsen
10/4/05,17:35:02,58.31,-133.51,1.0g ,3.2ML ,53 km NE of Juneau
10/3/05,18:38:12,68.28,-91.51,18.0g ,3.0MN ,75 km W from Kugaaruk
10/3/05,1:14:11,58.28,-133.57,1.0g ,3.0ML ,Near Mt. Ogden
10/2/05,17:55:55,58.28,-133.55,1.0g ,3.1ML ,Near Mt. Ogden
10/2/05,11:03:55,58.29,-133.54,1.0g ,3.2ML ,Near Mt. Ogden
10/2/05,1:47:20,49.01,-128.4,10.0g ,3.5Mw ,West of Vancouver Island
10/1/05,22:16:33,60.69,-142.51,10.0g ,4.2ML ,Chugach Mountains
10/1/05,11:38:16,58.26,-133.55,1.0g ,3.3ML ,Near Mt. Ogden
10/1/05,7:01:44,46.71,-76.45,18.0g ,3.0MN ,52 km NW from Maniwaki
9/30/05,17:12:42,58.33,-133.49,1.0g ,3.4ML ,Near Mt. Ogden
9/30/05,14:35:53,58.27,-133.54,1.0g ,3.3ML ,Near Mt. Ogden
9/28/05,13:27:22,58.35,-133.49,1.0g ,3.0ML ,Near Mt. Ogden
9/27/05,22:43:10,50.6,-130.43,10.0g ,3.2Mw ,West of Vancouver Island
9/27/05,16:52:23,52.72,-132.3,20.0g ,3.7ML ,66 km SW of Sandspit
9/27/05,5:49:29,62.72,-143.44,1.0g ,3.1ML ,233 km NE of Valdez
9/26/05,17:14:57,47.96,-128.57,10.0g ,3.6Mw ,Northern Juan de Fuca ridge. 
9/26/05,10:53:31,47.93,-128.55,10.0g ,3.8Mw ,236 km SW of Tofino
9/26/05,10:49:19,47.99,-128.53,10.0g ,3.8Mw ,232 km SW of Tofino
9/26/05,10:30:21,48.05,-128.55,10.0g ,3.4Mw ,229 km SW of Tofino
9/25/05,17:39:13,48.01,-128.53,10.0g ,4.3Mw ,West of Vancouver Island
9/25/05,7:04:47,64.48,-134.67,1.0g ,3.1ML ,Wernecke Mountains
9/25/05,5:07:04,64.46,-133.94,1.0g ,3.1ML ,Wernecke Mountains
9/25/05,3:08:58,45.09,-67.27,5.0g ,3.5MN ,11 km S from St. Stephen
9/24/05,7:54:53,64.51,-134.46,1.0g ,5.1Mw ,244 km E of Dawson
9/23/05,11:25:18,63.17,-144.74,1.0g ,3.0ML ,235 km SE of Fairbanks
9/22/05,12:34:52,76.09,-88.6,18.0g ,3.8MN ,155 km W from Grise Fiord
9/14/05,22:06:42,63.07,-143.48,1.0g ,3.2ML ,229 km SW of Dawson
9/12/05,10:39:21,58.32,-133.45,1.0g ,3.3ML ,56 km NE of Juneau
9/11/05,12:24:07,58.34,-133.5,1.0g ,3.2ML ,Near Mt. Ogden
9/11/05,9:22:49,51.02,-130.59,10.0g ,3.4Mw ,West of Vancouver Island
9/11/05,8:48:55,58.24,-133.57,1.0g ,3.0ML ,Near Mt. Ogden
9/11/05,8:39:14,63.08,-124.83,1.0g ,3.3MN ,Mackenzie Mountains
9/11/05,1:24:01,58.28,-133.55,1.0g ,3.3ML ,Near Mt. Ogden
9/10/05,2:39:40,58.28,-133.54,1.0g ,3.3ML ,Near Mt. Ogden
9/9/05,13:04:51,58.3,-133.54,1.0g ,3.3ML ,Near Mt. Ogden
9/7/05,19:10:25,49.33,-129.23,10.0g ,3.9Mw ,West of Vancouver Island
9/6/05,14:10:51,46.27,-75.29,19.5g ,3.5MN ,35 km SE from Mont-Laurier
9/6/05,6:25:23,51.57,-130.81,10.0g ,3.3ML ,South of Moresby Island
9/6/05,5:24:02,62.28,-141.57,1.0g ,3.0ML ,225 km SW of Dawson
9/3/05,16:53:58,50.39,-130.03,10.0g ,3.4Mw ,West of Vancouver Island
9/3/05,2:31:40,63.09,-143.48,1.0g ,3.9ML ,228 km SW of Dawson
9/1/05,11:44:35,63.14,-143.3,1.0g ,3.6ML ,217 km SW of Dawson
8/31/05,2:08:09,41.59,-55.52,18.0g ,3.8ML ,Atlantic Offshore 
8/30/05,4:24:05,63.17,-143.17,1.0g ,4.9ML ,Eastern Alaska. 
8/29/05,4:28:55,62.75,-143.11,15.0g ,3.7ML ,Eastern Alaska. 
8/28/05,20:23:50,49.21,-129.6,10.0g ,4.0Mw ,West of Vancouver Island
8/25/05,20:05:41,58.94,-137.32,1.0g ,3.0ML ,Southeastern Alaska. 
8/25/05,8:02:25,60.41,-140.16,1.0g ,3.1ML ,St. Elias Mountains
8/24/05,21:06:37,49.59,-127.88,10.0g ,3.1Mw ,West of Vancouver Island
8/22/05,16:09:00,65.99,-135.1,20.0g ,4.1Mw ,163 km SSW of Fort McPherson
8/15/05,0:12:59,48.74,-128.47,10.0g ,3.2Mw ,West of Vancouver Island
8/14/05,6:24:43,81.37,-108.99,18.0g ,3.2ML ,Off the Queen Elizabeth Islands
8/11/05,15:44:05,56.99,-131.91,1.0g ,3.4ML ,Northern Coast Mountains
8/11/05,7:24:38,50.07,-130.1,10.0g ,3.4Mw ,203 km WSW of Pt. Hardy
8/10/05,6:18:53,51.91,-117.09,1.0g ,3.0ML ,Southern B.C. - Alberta border. 
8/9/05,12:40:40,48.77,-128.75,10.0g ,3.0Mw ,West of Vancouver Island
8/8/05,19:26:50,66.67,-135.54,20.0g ,3.2ML ,Mackenzie Mountains
8/4/05,16:57:38,65.57,-140.21,5.0g ,3.9ML ,North of Ogilvie Mountains
8/2/05,5:42:04,65.21,-133.69,1.0g ,3.9ML ,Wernecke Mountains
8/1/05,21:23:17,61.54,-141.23,5.0g ,3.2ML ,Wrangell Mountains
8/1/05,20:32:23,61.83,-141.17,10.0g ,3.3ML ,Wrangell Mountains
7/31/05,4:01:09,50.08,-130.19,10.0g ,3.1Mw ,West of Vancouver Island
7/31/05,2:36:36,51.36,-73.8,18.0g ,3.1MN ,117 km N from Mistissini
7/27/05,11:24:32,45.41,-73.34,18.0g ,3.2MN ,7 km SW from Chambly
7/25/05,10:54:58,50.48,-130.25,10.0g ,4.6Mw ,201 km W of Pt. Hardy
7/25/05,10:12:31,61.02,-58.89,18.0g ,4.6ML ,LABRADOR SEA SEISMIC ZONE. 
7/23/05,13:39:28,67.07,-54.07,18.0g ,3.9ML ,West coast of Greenland 
7/23/05,2:48:16,47.04,-75.79,18.0g ,3.5MN ,46 km NW from Ferme-Neuve
7/22/05,16:26:03,63.06,-143.6,5.0g ,3.5ML ,Eastern Alaska. 
7/22/05,7:13:51,49.44,-129.3,10.0g ,3.1ML ,West of Vancouver Island
7/20/05,18:31:50,49.82,-130.2,10.0g ,3.3Mw ,221 km SW of Pt. Hardy
7/20/05,1:42:14,49.07,-128.82,10.0g ,3.2Mw ,West of Vancouver Island
7/19/05,14:22:02,71.8,-74.8,18.0g ,3.7MN ,148 km SE from Pond Inlet
7/19/05,12:52:42,71.8,-74.8,18.0g ,3.9MN ,148 km SE from Pond Inlet
7/17/05,9:46:04,65.58,-134.9,1.0g ,3.0ML ,Wernecke Mountains
7/16/05,10:54:33,49.93,-130.15,10.0g ,3.0Mw ,211 km SW of Pt. Hardy
7/15/05,19:18:29,60.67,-60.15,18.0g ,4.3ML ,LABRADOR SEA SEISMIC ZONE. 
7/14/05,10:35:50,49.92,-130.02,10.0g ,3.2Mw ,204 km WSW of Pt. Hardy
7/14/05,8:29:57,49.85,-130.15,10.0g ,3.3Mw ,216 km SW of Pt. Hardy
7/13/05,2:06:02,48.84,-129.04,10.0g ,3.0Mw ,West of Vancouver Island
7/13/05,1:19:41,59.59,-138.49,10.0g ,4.0ML ,65 km ENE of Yakutat
7/12/05,7:22:32,63.2,-144.86,1.0g ,3.0ML ,Eastern Alaska. 
7/11/05,13:58:49,49.69,-130.34,10.0g ,3.5Mw ,West of Vancouver Island
7/11/05,7:17:05,51.42,-131.1,10.0g ,3.0Mw ,209 km SSE of Sandspit
7/11/05,5:12:16,51.45,-131.1,10.0g ,3.1Mw ,206 km SSE of Sandspit
7/11/05,4:34:26,51.29,-131.49,10.0g ,3.1Mw ,219 km S of Sandspit
7/11/05,3:11:38,51.38,-131.17,10.0g ,3.8Mw ,213 km SSE of Sandspit
7/10/05,21:40:20,51.4,-131.18,10.0g ,3.2Mw ,210 km SSE of Sandspit
7/4/05,11:47:13,46.25,-76.9,14.5g ,3.6MN ,46 km N from Fort-Coulonge
7/4/05,4:13:57,67.94,-66.47,18.0g ,3.0MN ,112 km NW from Qikiqtarjuaq
7/3/05,23:30:53,47.6,-113.82,10.0g ,3.4ML ,Northwestern Montana. 
6/29/05,18:09:09,57.47,-142.54,10.0g ,3.8MLSn ,269 km WSW of Yakutat
6/29/05,14:37:14,46.66,-120.61,10.0g ,3.1ML ,Near Yakima
6/28/05,3:57:18,55.3,-134.96,10.0g ,3.1ML ,196 km SSE of Sitka
6/27/05,22:33:40,47.65,-113.77,1.0g ,3.2ML ,Northwestern Montana. 
6/26/05,18:03:54,52.82,-116.27,1.0g ,3.5MN ,North of Nordegg
6/25/05,14:53:19,48.69,-125.63,36.6* ,3.2ML ,29 km SSW of Ucluelet
6/23/05,18:32:08,46.06,-75.04,19.0g ,3.3MN ,35 km SW from Labelle
6/23/05,18:16:21,46.06,-75.05,18.0g ,3.0MN ,35 km SW from Labelle
6/22/05,9:08:03,50.46,-130.21,10.0g ,4.1Mw ,198 km W of Pt. Hardy
6/17/05,2:34:39,59.85,-140.54,5.0g ,3.0ML ,Coast of southeastern Alaska. 
6/16/05,20:55:11,47.57,-65.49,5.0g ,3.1MN ,12 km SE from Bathurst
6/15/05,17:06:47,50.96,-130.61,10.0g ,3.2Mw ,217 km WSW of Bella Bella
6/15/05,13:23:57,72,-76.2,18.0g ,3.2MN ,100 km SE from Pond Inlet
6/14/05,16:50:53,49.61,-127.31,25.3* ,3.5ML ,87 km W of Gold R.
6/14/05,12:50:33,49.33,-129.85,10.0g ,3.7Mw ,West of Vancouver Island
6/13/05,17:49:06,50.8,-130.62,10.0g ,3.5Mw ,225 km W of Pt. Hardy
6/12/05,11:42:47,71.59,-136.45,35.0g ,3.3ML ,382 km NW of Inuvik
6/12/05,7:54:39,72.31,-66.4,18.0g ,3.5ML ,BAFFIN BAY SEISMIC ZONE. 
6/11/05,16:55:16,49.24,-127.98,10.0g ,3.0Mw ,West of Vancouver Island
6/9/05,20:53:04,60.21,-56.21,18.0g ,3.7ML ,LABRADOR SEA SEISMIC ZONE. 
6/9/05,14:00:46,51.45,-131.27,20.0g ,5.9Mw ,204 km SSE of Sandspit
6/8/05,21:34:06,51.63,-130.96,20.0g ,4.5Mw ,189 km SSE of Sandspit
6/7/05,22:50:53,49.48,-127.24,33.1* ,4.1Mw ,85 km W of Gold R.
6/7/05,20:50:59,51.05,-130.72,10.0g ,3.0Mw ,217 km WSW of Bella Bella
6/5/05,11:16:40,58.23,-133.57,1.0g ,3.2ML ,Near Mt. Ogden
6/5/05,10:30:06,58.22,-133.6,1.0g ,3.3ML ,Near Mt. Ogden
6/5/05,6:34:47,49.83,-130.16,10.0g ,3.5Mw ,West of Vancouver Island
6/4/05,9:17:16,48.95,-128.69,10.0g ,3.5Mw ,West of Vancouver Island
6/3/05,22:48:01,58.24,-133.6,1.0g ,3.5ML ,Near Mt. Ogden
6/3/05,5:25:12,58.32,-133.52,1.0g ,3.2ML ,Near Mt. Ogden
6/1/05,18:29:39,51.68,-130.78,20.0g ,4.2Mw ,188 km SSE of Sandspit
6/1/05,15:11:57,51.72,-130.74,20.0g ,3.3ML ,185 km SE of Sandspit
6/1/05,15:08:51,51.71,-130.76,20.0g ,3.0ML ,185 km SE of Sandspit
5/30/05,14:42:42,60.26,-136.04,1.0g ,3.2ML ,73 km WSW of Whitehorse
5/28/05,6:53:33,71.21,-136.29,35.0g ,4.1ML ,Beaufort Sea. 
5/27/05,21:49:07,65.27,-133.41,1.0g ,3.2ML ,Wernecke Mountains
5/25/05,23:27:07,48.98,-131.23,10.0g ,3.3MLSn ,333 km WSW of Pt. Hardy
5/25/05,19:22:13,46.27,-75.62,18.0g ,3.7MN ,29 km SE from Maniwaki
5/24/05,22:10:54,65.28,-133.47,1.0g ,3.6ML ,Wernecke Mountains
5/23/05,13:45:42,79.05,-118.24,18.0g ,3.0ML ,Queen Elizabeth Slope 
5/21/05,22:23:13,50.47,-130.33,10.0g ,3.3Mw ,West of Vancouver Island
5/21/05,5:36:24,49.19,-129.83,10.0g ,3.9Mw ,West of Vancouver Island
5/11/05,16:39:30,50.55,-130.39,10.0g ,4.2Mw ,210 km W of Pt. Hardy
5/11/05,16:25:18,50.52,-130.31,10.0g ,3.7Mw ,West of Vancouver Island
5/10/05,10:28:35,47.38,-113.19,1.0g ,3.0ML ,Northwestern Montana. 
5/9/05,23:53:11,65.56,-137.03,1.0g ,3.0ML ,Wernecke Mountains
5/9/05,4:11:50,61.93,-124.09,1.0g ,3.2MN ,Mackenzie Mountains
5/7/05,7:16:59,50.42,-130.14,10.0g ,3.4Mw ,194 km W of Pt. Hardy
5/6/05,11:03:59,50.42,-130.11,10.0g ,3.1Mw ,West of Vancouver Island
5/6/05,8:14:30,60.16,-140.99,1.0g ,3.6ML ,Near Yakutat Bay
5/5/05,22:17:28,66.47,-135.39,10.0g ,3.5ML ,Mackenzie Mountains
5/5/05,9:50:59,52.16,-115.67,1.0g ,3.4MN ,Near Rocky Mountain House
5/4/05,9:04:05,65.45,-134.1,1.0g ,4.1ML ,Wernecke Mountains
5/2/05,8:29:30,64.87,-133.63,1.0g ,3.2ML ,Wernecke Mountains
5/1/05,21:35:06,60.78,-127.75,10.0g ,3.1MN ,Southeastern Yukon Territory. 
5/1/05,8:33:26,49.25,-127.85,10.0g ,4.0Mw ,135 km WSW of Gold R.
5/1/05,5:51:47,58.81,-137.72,1.0g ,3.0ML ,Coast of southeastern Alaska. 
4/30/05,5:19:18,60.5,-142.66,5.0g ,3.3ML ,Chugach Mountains
4/30/05,4:26:02,65.61,-137.02,20.0g ,4.5Mw ,Wernecke Mountains
4/30/05,4:16:11,65.53,-136.97,1.0g ,3.2ML ,Wernecke Mountains
4/30/05,3:18:33,60.79,-58.4,18.0g ,3.2ML ,LABRADOR SEA SEISMIC ZONE. 
4/28/05,11:27:31,73.83,-69.91,18.0g ,3.7ML ,BAFFIN BAY SEISMIC ZONE. 
4/28/05,10:02:50,64.74,-140.72,1.0g ,3.0ML ,Ogilvie Mountains
4/27/05,16:23:15,49.63,-130.26,10.0g ,3.5Mw ,West of Vancouver Island
4/26/05,22:20:55,48.31,-128.79,10.0g ,3.1Mw ,Northern Juan de Fuca ridge. 
4/25/05,21:24:05,66.16,-134.95,1.0g ,3.0ML ,Richardson Mountains
4/24/05,2:41:58,70.72,-62.66,18.0g ,3.3ML ,Baffin Bay. 
4/23/05,7:08:45,50,-130.05,10.0g ,4.7Mw ,202 km WSW of Pt. Hardy
4/19/05,11:02:28,63.19,-144.35,10.0g ,3.8ML ,Eastern Alaska. 
4/15/05,6:10:05,50.64,-130.5,10.0g ,3.2Mw ,West of Vancouver Island
4/8/05,9:38:54,59.35,-136.45,10.0g ,3.6ML ,Southeastern Alaska. 
4/8/05,4:32:38,46.27,-73.46,18.0g ,3.3MN ,7 km SW from Saint-Gabriel
4/7/05,12:55:09,59.34,-136.43,10.0g ,3.0ML ,Southeastern Alaska. 
4/5/05,15:07:13,49.87,-50.5,18.0g ,3.3ML ,234 km NE from Bonavista
4/5/05,14:32:21,49.32,-128.94,10.0g ,3.7Mw ,West of Vancouver Island
4/4/05,12:41:25,49.83,-130.06,10.0g ,3.8Mw ,West of Vancouver Island
4/4/05,6:55:27,49.77,-130.31,10.0g ,3.1Mw ,230 km SW of Pt. Hardy
4/3/05,18:39:37,49.85,-130.09,10.0g ,3.9Mw ,West of Vancouver Island
4/3/05,14:12:31,62.93,-143.47,1.0g ,3.0ML ,Eastern Alaska. 
4/2/05,8:34:57,49.71,-130.29,10.0g ,3.2Mw ,West of Vancouver Island
3/31/05,15:13:08,46.28,-75.65,15.5g ,3.4MN ,27 km SE from Maniwaki
3/31/05,7:47:10,73.26,-67.97,18.0g ,3.2ML ,BAFFIN BAY SEISMIC ZONE. 
3/30/05,15:46:50,69.14,-53.82,18.0g ,4.7ML ,Western coast of Greenland 
3/30/05,15:43:12,69.09,-52.72,18.0g ,4.0ML ,West coast of Greenland Foreshock 
3/28/05,16:39:38,43.33,-79.28,5.0g ,3.1MN ,19 km N from St. Catharines
3/27/05,23:53:32,53.79,-132.13,18.6* ,3.1ML ,25 km S of Masset
3/26/05,16:50:50,78.71,-93.93,18.0g ,4.0MN ,209 km E from Isachsen
